"url","warc_filename","warc_record_offset","warc_record_length"
"https://www.amazon.com.au/Aftershock-Confronting-Violent-Activists-Flashpoint/dp/B07YVND9LS","crawl-data/CC-MAIN-2020-10/segments/1581875145767.72/warc/CC-MAIN-20200223093317-20200223123317-00397.warc.gz","631795539","62757"
"https://www.amazon.com.au/Against-All-Odds-courageous-Australians/dp/1760890952","crawl-data/CC-MAIN-2020-10/segments/1581875143455.25/warc/CC-MAIN-20200217235417-20200218025417-00032.warc.gz","641736412","93214"
"https://www.amazon.com.au/Against-All-Odds-courageous-Australians/dp/1760890952","crawl-data/CC-MAIN-2020-10/segments/1581875145767.72/warc/CC-MAIN-20200223093317-20200223123317-00032.warc.gz","631233548","93526"
"https://www.amazon.com.au/Against-Sunset-Debby-Mayne-ebook/dp/B01LVVAIWU","crawl-data/CC-MAIN-2020-10/segments/1581875145767.72/warc/CC-MAIN-20200223093317-20200223123317-00171.warc.gz","632532536","70931"
"https://www.amazon.com.au/Agantree-Art-Hanging-Inspirational-Fiendss/dp/B07NPRVFD9","crawl-data/CC-MAIN-2020-10/segments/1581875141460.64/warc/CC-MAIN-20200217000519-20200217030519-00312.warc.gz","659133957","75508"
"https://www.amazon.com.au/Agate-Coaster-Silicone-Resin-Mould/dp/B0817Y41WF","crawl-data/CC-MAIN-2020-10/segments/1581875146176.73/warc/CC-MAIN-20200225233214-20200226023214-00475.warc.gz","620905792","85317"
"https://www.amazon.com.au/Agatha-Raisin-Haunted-House-14/dp/148909704X","crawl-data/CC-MAIN-2020-10/segments/1581875145910.53/warc/CC-MAIN-20200224071540-20200224101540-00121.warc.gz","619924444","76187"
"https://www.amazon.com.au/Agatha-Raisin-Witch-Wyckhadden-Beaton/dp/1472121333","crawl-data/CC-MAIN-2020-10/segments/1581875143963.79/warc/CC-MAIN-20200219000604-20200219030604-00390.warc.gz","633952724","83189"
"https://www.amazon.com.au/Age-Discretion-Virginia-Duigan-ebook/dp/B07HMCCCJY","crawl-data/CC-MAIN-2020-10/segments/1581875145989.45/warc/CC-MAIN-20200224224431-20200225014431-00069.warc.gz","617457299","80878"
"https://www.amazon.com.au/Age-Propaganda-Anthony-Pratkanis/dp/0805074031","crawl-data/CC-MAIN-2020-10/segments/1581875144637.88/warc/CC-MAIN-20200220035657-20200220065657-00362.warc.gz","657656786","83151"
"https://www.amazon.com.au/Age-Reagan-Conservative-Counterrevolution-1980-1989-ebook/dp/B002MI23ZS","crawl-data/CC-MAIN-2020-10/segments/1581875143695.67/warc/CC-MAIN-20200218120100-20200218150100-00151.warc.gz","666685621","83164"
"https://www.amazon.com.au/Age-Reason-Penguins-Jean-Paul-Sartre/dp/0141045574","crawl-data/CC-MAIN-2020-10/segments/1581875143815.23/warc/CC-MAIN-20200218210853-20200219000853-00044.warc.gz","658714924","76833"
"https://www.amazon.com.au/Age-Surveillance-Capitalism-Future-Frontier-ebook/dp/B01N7UERGX","crawl-data/CC-MAIN-2020-10/segments/1581875146647.82/warc/CC-MAIN-20200227033058-20200227063058-00508.warc.gz","607248263","98092"
"https://www.amazon.com.au/Agenda-Dylan-Special-Agent-Thrillers-ebook/dp/B071V2WFYY","crawl-data/CC-MAIN-2020-10/segments/1581875144498.68/warc/CC-MAIN-20200220005045-20200220035045-00056.warc.gz","668140771","84331"
"https://www.amazon.com.au/Agent-Running-Field-John-Carr%C3%A9-ebook/dp/B07L8GMY7V","crawl-data/CC-MAIN-2020-10/segments/1581875145989.45/warc/CC-MAIN-20200224224431-20200225014431-00198.warc.gz","629273185","95915"
"https://www.amazon.com.au/Agent-Running-Field-John-Carre/dp/0241401216","crawl-data/CC-MAIN-2020-10/segments/1581875143784.14/warc/CC-MAIN-20200218150621-20200218180621-00318.warc.gz","658477634","93177"
"https://www.amazon.com.au/Agent-Running-Field-John-Carre/dp/0241401232","crawl-data/CC-MAIN-2020-10/segments/1581875146341.16/warc/CC-MAIN-20200226084902-20200226114902-00376.warc.gz","608208848","87579"
"https://www.amazon.com.au/Agent-Running-Field-John-Carre/dp/0241986540","crawl-data/CC-MAIN-2020-10/segments/1581875146176.73/warc/CC-MAIN-20200225233214-20200226023214-00246.warc.gz","618843781","85171"
"https://www.amazon.com.au/Agent-Running-in-the-Field/dp/B07L8J2GK9","crawl-data/CC-MAIN-2020-10/segments/1581875146187.93/warc/CC-MAIN-20200226054316-20200226084316-00307.warc.gz","608330076","68523"
"https://www.amazon.com.au/Agents-Crown-Complete-Books-fantasy-ebook/dp/B07ZXLQ5ZQ","crawl-data/CC-MAIN-2020-10/segments/1581875145859.65/warc/CC-MAIN-20200223215635-20200224005635-00270.warc.gz","595226570","84443"
"https://www.amazon.com.au/Agents-Prize-Demise-Book-ebook/dp/B01EEENHN4","crawl-data/CC-MAIN-2020-10/segments/1581875143373.18/warc/CC-MAIN-20200217205657-20200217235657-00383.warc.gz","652103624","73566"
"https://www.amazon.com.au/Agile-Samurai-Masters-Deliver-Software/dp/B073DD65MH","crawl-data/CC-MAIN-2020-10/segments/1581875144058.43/warc/CC-MAIN-20200219061325-20200219091325-00312.warc.gz","629721245","62018"
"https://www.amazon.com.au/Agitated-Actress-Nick-Williams-Mystery-ebook/dp/B07R95ZCN7","crawl-data/CC-MAIN-2020-10/segments/1581875144637.88/warc/CC-MAIN-20200220035657-20200220065657-00193.warc.gz","644296975","79965"
"https://www.amazon.com.au/Agitated-Actress-Nick-Williams-Mystery-ebook/dp/B07R95ZCN7","crawl-data/CC-MAIN-2020-10/segments/1581875145282.57/warc/CC-MAIN-20200220193228-20200220223228-00193.warc.gz","631550510","80102"
"https://www.amazon.com.au/Agitated-Actress-Nick-Williams-Mystery-ebook/dp/B07R95ZCN7","crawl-data/CC-MAIN-2020-10/segments/1581875145897.19/warc/CC-MAIN-20200224040929-20200224070929-00193.warc.gz","615968584","79889"
"https://www.amazon.com.au/AGL-Energy/dp/B07897KMDK","crawl-data/CC-MAIN-2020-10/segments/1581875146414.42/warc/CC-MAIN-20200226150200-20200226180200-00452.warc.gz","610967760","56368"
"https://www.amazon.com.au/AGPTEK-Bluetooth-Children-Lullabies-Expandable/dp/B07TJGWV45","crawl-data/CC-MAIN-2020-10/segments/1581875145534.11/warc/CC-MAIN-20200221172509-20200221202509-00429.warc.gz","637556209","89777"
"https://www.amazon.com.au/AIMITH-Pendant-Crystal-Gemstone-Necklace/dp/B07NDWP2QY","crawl-data/CC-MAIN-2020-10/segments/1581875146064.76/warc/CC-MAIN-20200225080028-20200225110028-00065.warc.gz","636123759","72989"
"https://www.amazon.com.au/air-Running-Trainers-Womens-Sneakers/dp/B07RFSY287","crawl-data/CC-MAIN-2020-10/segments/1581875141430.58/warc/CC-MAIN-20200216211424-20200217001424-00505.warc.gz","659869626","98573"
"https://www.amazon.com.au/air-Running-Trainers-Womens-Sneakers/dp/B07RFSY287","crawl-data/CC-MAIN-2020-10/segments/1581875145767.72/warc/CC-MAIN-20200223093317-20200223123317-00505.warc.gz","627791634","98687"
"https://www.amazon.com.au/air-Running-Trainers-Womens-Sneakers/dp/B07RL8BDHG","crawl-data/CC-MAIN-2020-10/segments/1581875145438.12/warc/CC-MAIN-20200221014826-20200221044826-00081.warc.gz","611166378","93641"
"https://www.amazon.com.au/air-Sport-Running-Trainers-Sneakers/dp/B07RKTG1MQ","crawl-data/CC-MAIN-2020-10/segments/1581875142323.84/warc/CC-MAIN-20200217115308-20200217145308-00512.warc.gz","662866086","96653"
"https://www.amazon.com.au/Airbus-A330-Normal-fly-wire-ebook/dp/B01F1HBORO","crawl-data/CC-MAIN-2020-10/segments/1581875145708.59/warc/CC-MAIN-20200222150029-20200222180029-00060.warc.gz","631800237","76911"
"https://www.amazon.com.au/Airbus-A330-Normal-fly-wire-ebook/dp/B01F1HBORO","crawl-data/CC-MAIN-2020-10/segments/1581875145839.51/warc/CC-MAIN-20200223185153-20200223215153-00060.warc.gz","629555088","76773"
"https://www.amazon.com.au/AIRCAT-1150-Killer-Torque-2-Inch/dp/B007WQQ90A","crawl-data/CC-MAIN-2020-10/segments/1581875143505.60/warc/CC-MAIN-20200218025323-20200218055323-00526.warc.gz","653476102","81890"
"https://www.amazon.com.au/Airfield-Aptitude-Fostering-Improvement-Americas-ebook/dp/B07DMNC39M","crawl-data/CC-MAIN-2020-10/segments/1581875146681.47/warc/CC-MAIN-20200227094720-20200227124720-00024.warc.gz","612123981","75666"
"https://www.amazon.com.au/AISHIONY-Christmas-Outfit-Newborn-Princess/dp/B07K2QCRYJ","crawl-data/CC-MAIN-2020-10/segments/1581875145767.72/warc/CC-MAIN-20200223093317-20200223123317-00461.warc.gz","645505466","84590"
"https://www.amazon.com.au/Aislinns-Shadow-Kin-Chronicles-Book-ebook/dp/B07Z1FD15M","crawl-data/CC-MAIN-2020-10/segments/1581875142323.84/warc/CC-MAIN-20200217115308-20200217145308-00447.warc.gz","647372555","78537"
"https://www.amazon.com.au/AJs-IRELAND-Little-Comedy-Prequel-ebook/dp/B00QMWX8PE","crawl-data/CC-MAIN-2020-10/segments/1581875146744.74/warc/CC-MAIN-20200227160355-20200227190355-00176.warc.gz","617067282","78870"
"https://www.amazon.com.au/Ajvani-Diabetic-Orthopaedic-Adjustable-Slippers/dp/B07BFFFR4N","crawl-data/CC-MAIN-2020-10/segments/1581875146940.95/warc/CC-MAIN-20200228012313-20200228042313-00535.warc.gz","611583230","96183"
"https://www.amazon.com.au/Aladdin-Live-Action-4K-Ultra/dp/B07S423R8T","crawl-data/CC-MAIN-2020-10/segments/1581875141460.64/warc/CC-MAIN-20200217000519-20200217030519-00288.warc.gz","651042883","74921"
"https://www.amazon.com.au/ALBENIZ-PONCE-TARREGA-GEORG-GULYAS/dp/B0002JEP0A","crawl-data/CC-MAIN-2020-10/segments/1581875144429.5/warc/CC-MAIN-20200219214816-20200220004816-00488.warc.gz","661853905","59584"
"https://www.amazon.com.au/Albert-NOT-Scared-Direction-Words-ebook/dp/B00HNXC2PS","crawl-data/CC-MAIN-2020-10/segments/1581875141430.58/warc/CC-MAIN-20200216211424-20200217001424-00497.warc.gz","651960216","72447"
"https://www.amazon.com.au/Album-Collection-Vol-1973-1984-SPRINGSTEEN/dp/B00NVHRB4W","crawl-data/CC-MAIN-2020-10/segments/1581875144165.4/warc/CC-MAIN-20200219153707-20200219183707-00469.warc.gz","636056739","76310"
"https://www.amazon.com.au/Alchemist-Paulo-Coelho-ebook/dp/B00U6SFUSS","crawl-data/CC-MAIN-2020-10/segments/1581875143505.60/warc/CC-MAIN-20200218025323-20200218055323-00298.warc.gz","651787376","91595"
"https://www.amazon.com.au/ALEX-FERGUSON-My-Autobiography-Manchester/dp/034091940X","crawl-data/CC-MAIN-2020-10/segments/1581875141653.66/warc/CC-MAIN-20200217030027-20200217060027-00548.warc.gz","644677410","84627"
"https://www.amazon.com.au/Alexa-Life-Death-Austin-Africa-ebook/dp/B0849XZ7QZ","crawl-data/CC-MAIN-2020-10/segments/1581875145818.81/warc/CC-MAIN-20200223154628-20200223184628-00044.warc.gz","634370745","73481"
"https://www.amazon.com.au/Alexa-Tricks-devices-Generation-internet-ebook/dp/B078L2RCL1","crawl-data/CC-MAIN-2020-10/segments/1581875143505.60/warc/CC-MAIN-20200218025323-20200218055323-00526.warc.gz","653558913","82681"
"https://www.amazon.com.au/Alexander-God-War-Christian-Cameron/dp/1409135942","crawl-data/CC-MAIN-2020-10/segments/1581875143635.54/warc/CC-MAIN-20200218055414-20200218085414-00243.warc.gz","650714592","79813"
"https://www.amazon.com.au/Alexander-God-War-Christian-Cameron/dp/1409135942","crawl-data/CC-MAIN-2020-10/segments/1581875145648.56/warc/CC-MAIN-20200222023815-20200222053815-00243.warc.gz","652279896","79660"
"https://www.amazon.com.au/ALEXANDER-MCQUEEN-Fashion-506771WHRV01000-Sandals/dp/B083G46PRP","crawl-data/CC-MAIN-2020-10/segments/1581875146186.62/warc/CC-MAIN-20200226023658-20200226053658-00509.warc.gz","618547487","81931"
"https://www.amazon.com.au/Alexander-Nevsky-Thierry-Fischer/dp/B07X37SJS5","crawl-data/CC-MAIN-2020-10/segments/1581875144429.5/warc/CC-MAIN-20200219214816-20200220004816-00517.warc.gz","658788974","72092"
"https://www.amazon.com.au/Alexs-Adventures-Numberland-Alex-Bellos/dp/1408809591","crawl-data/CC-MAIN-2020-10/segments/1581875145443.63/warc/CC-MAIN-20200221045555-20200221075555-00415.warc.gz","623477995","80816"
"https://www.amazon.com.au/Alice-Howell-Collection/dp/B07NHQ1GZ8","crawl-data/CC-MAIN-2020-10/segments/1581875144498.68/warc/CC-MAIN-20200220005045-20200220035045-00340.warc.gz","652671813","69844"
"https://www.amazon.com.au/Alice-Worcestershire-Big-girls-cry-ebook/dp/B06VY882RV","crawl-data/CC-MAIN-2020-10/segments/1581875145818.81/warc/CC-MAIN-20200223154628-20200223184628-00335.warc.gz","621874791","74224"
"https://www.amazon.com.au/Alicia-Friend-Investigations-Books-1-3-ebook/dp/B07D4GV4KB","crawl-data/CC-MAIN-2020-10/segments/1581875143815.23/warc/CC-MAIN-20200218210853-20200219000853-00410.warc.gz","663754989","77899"
"https://www.amazon.com.au/Alien-Days-Anthology-Science-Collection-ebook/dp/B07RWL765Q","crawl-data/CC-MAIN-2020-10/segments/1581875141749.3/warc/CC-MAIN-20200217055517-20200217085517-00356.warc.gz","644078330","86740"
"https://www.amazon.com.au/Aligned-3-Ella-Miles-ebook/dp/B01C2ZZGDG","crawl-data/CC-MAIN-2020-10/segments/1581875142323.84/warc/CC-MAIN-20200217115308-20200217145308-00504.warc.gz","672068213","81085"
"https://www.amazon.com.au/All-About-Chemistry-Robert-Winston/dp/024120657X","crawl-data/CC-MAIN-2020-10/segments/1581875147154.70/warc/CC-MAIN-20200228104413-20200228134413-00098.warc.gz","640116438","73193"
"https://www.amazon.com.au/All-Bright-Julie-Wright-ebook/dp/B006CVNVTI","crawl-data/CC-MAIN-2020-10/segments/1581875145533.1/warc/CC-MAIN-20200221142006-20200221172006-00490.warc.gz","618465639","71993"
"https://www.amazon.com.au/All-Factors-Why-Love-Tractors/dp/176050145X","crawl-data/CC-MAIN-2020-10/segments/1581875145989.45/warc/CC-MAIN-20200224224431-20200225014431-00535.warc.gz","619656475","71151"
"https://www.amazon.com.au/All-Light-We-Cannot-See-ebook/dp/B00G1TOJ7Y","crawl-data/CC-MAIN-2020-10/segments/1581875146562.94/warc/CC-MAIN-20200226211749-20200227001749-00292.warc.gz","628302458","94398"
"https://www.amazon.com.au/All-Mankind-Womens-Shorts-Garden/dp/B07VKLF3MC","crawl-data/CC-MAIN-2020-10/segments/1581875143505.60/warc/CC-MAIN-20200218025323-20200218055323-00350.warc.gz","657010688","70814"
"https://www.amazon.com.au/All-My-Children-Poetic-Pregnancy/dp/0648217507","crawl-data/CC-MAIN-2020-10/segments/1581875145941.55/warc/CC-MAIN-20200224102135-20200224132135-00030.warc.gz","615455358","69924"
"https://www.amazon.com.au/All-new-Echo-Plus-2nd-built/dp/B0794W93CZ","crawl-data/CC-MAIN-2020-10/segments/1581875143646.38/warc/CC-MAIN-20200218085715-20200218115715-00242.warc.gz","649037290","112305"
"https://www.amazon.com.au/All-new-Echo-Plus-2nd-built/dp/B0794ZB61K","crawl-data/CC-MAIN-2020-10/segments/1581875145960.92/warc/CC-MAIN-20200224132646-20200224162646-00434.warc.gz","624816066","112521"
"https://www.amazon.com.au/All-new-Kindle-Oasis-now-with-adjustable-warm-light-8GB/dp/B07L5GDTYY","crawl-data/CC-MAIN-2020-10/segments/1581875144708.87/warc/CC-MAIN-20200220070221-20200220100221-00271.warc.gz","658746907","100800"
"https://www.amazon.com.au/All-new-Kindle-Oasis-now-with-adjustable-warm-light-8GB/dp/B07L5GDTYY","crawl-data/CC-MAIN-2020-10/segments/1581875145708.59/warc/CC-MAIN-20200222150029-20200222180029-00271.warc.gz","617267972","100806"
"https://www.amazon.com.au/All-New-Kindle-With-Front-Light-Black/dp/B07FQ4DJ83","crawl-data/CC-MAIN-2020-10/segments/1581875144708.87/warc/CC-MAIN-20200220070221-20200220100221-00142.warc.gz","659772396","79990"
"https://www.amazon.com.au/All-New-Kindle-With-Front-Light-Black/dp/B07FQ4DJ83","crawl-data/CC-MAIN-2020-10/segments/1581875145966.48/warc/CC-MAIN-20200224163216-20200224193216-00142.warc.gz","585772446","78723"
"https://www.amazon.com.au/All-Rebel-Women-feminism-Guardian-ebook/dp/B00H7G1DMY","crawl-data/CC-MAIN-2020-10/segments/1581875145708.59/warc/CC-MAIN-20200222150029-20200222180029-00331.warc.gz","643206556","85073"
"https://www.amazon.com.au/All-Right-Places-Jenna-Sutton/dp/0425279952","crawl-data/CC-MAIN-2020-10/segments/1581875146342.41/warc/CC-MAIN-20200226115522-20200226145522-00062.warc.gz","614906616","81685"
"https://www.amazon.com.au/All-Single-Ladies-Unmarried-Independent-ebook/dp/B010MHAHQC","crawl-data/CC-MAIN-2020-10/segments/1581875146186.62/warc/CC-MAIN-20200226023658-20200226053658-00023.warc.gz","635386328","94139"
"https://www.amazon.com.au/All-Teachers-Prisoners-Standalone-Paranormal-ebook/dp/B083RGK78S","crawl-data/CC-MAIN-2020-10/segments/1581875143635.54/warc/CC-MAIN-20200218055414-20200218085414-00290.warc.gz","645805911","74471"
"https://www.amazon.com.au/All-That-Matters-Diane-Yates-ebook/dp/B01MSLMOXL","crawl-data/CC-MAIN-2020-10/segments/1581875142323.84/warc/CC-MAIN-20200217115308-20200217145308-00356.warc.gz","654967695","76420"
"https://www.amazon.com.au/All-That-Matters-Susan-Meagher-ebook/dp/B001LRQJX8","crawl-data/CC-MAIN-2020-10/segments/1581875143635.54/warc/CC-MAIN-20200218055414-20200218085414-00273.warc.gz","642112932","83900"
"https://www.amazon.com.au/ALL-THAT-ME-NOT-GONE-ebook/dp/B07LFG558G","crawl-data/CC-MAIN-2020-10/segments/1581875145774.75/warc/CC-MAIN-20200223123852-20200223153852-00503.warc.gz","633381927","74314"
"https://www.amazon.com.au/All-That-Remains-Life-Death-ebook/dp/B071VY76PH","crawl-data/CC-MAIN-2020-10/segments/1581875146342.41/warc/CC-MAIN-20200226115522-20200226145522-00351.warc.gz","620991015","90698"
"https://www.amazon.com.au/All-That-Remains-Life-Death/dp/0857524933","crawl-data/CC-MAIN-2020-10/segments/1581875145767.72/warc/CC-MAIN-20200223093317-20200223123317-00008.warc.gz","639339547","82930"
"https://www.amazon.com.au/All-That-Remains-Life-Death/dp/1784162817","crawl-data/CC-MAIN-2020-10/segments/1581875145818.81/warc/CC-MAIN-20200223154628-20200223184628-00111.warc.gz","628441268","84672"
"https://www.amazon.com.au/All-That-Remains-Post-Apocalyptic-Survival-ebook/dp/B07WLMH8SC","crawl-data/CC-MAIN-2020-10/segments/1581875145713.39/warc/CC-MAIN-20200222180557-20200222210557-00478.warc.gz","647060580","88661"
"https://www.amazon.com.au/Allegra-Womens-Ribbed-Lightweight-Quilted/dp/B07H526K2D","crawl-data/CC-MAIN-2020-10/segments/1581875143373.18/warc/CC-MAIN-20200217205657-20200217235657-00511.warc.gz","654767317","81765"
"https://www.amazon.com.au/Allrounder-Mephisto-Womens-NIRO-Mary/dp/B001G0MBKK","crawl-data/CC-MAIN-2020-10/segments/1581875144150.61/warc/CC-MAIN-20200219122958-20200219152958-00105.warc.gz","639711341","93812"
"https://www.amazon.com.au/ALLY-BELLY-Sneakers-Lightweight-Athletic/dp/B082B6KMG2","crawl-data/CC-MAIN-2020-10/segments/1581875143963.79/warc/CC-MAIN-20200219000604-20200219030604-00102.warc.gz","646874963","83946"
"https://www.amazon.com.au/Almost-Flawless-Tokyo-Dream-Life/dp/1368008399","crawl-data/CC-MAIN-2020-10/segments/1581875145708.59/warc/CC-MAIN-20200222150029-20200222180029-00036.warc.gz","645307609","77074"
"https://www.amazon.com.au/Almythea-Rise-Wingtar-Aaron-Cootes-ebook/dp/B07XRJ9QJD","crawl-data/CC-MAIN-2020-10/segments/1581875144498.68/warc/CC-MAIN-20200220005045-20200220035045-00453.warc.gz","656207079","79109"
"https://www.amazon.com.au/Almythea-Rise-Wingtar-Defy-Darkness/dp/1646692683","crawl-data/CC-MAIN-2020-10/segments/1581875144498.68/warc/CC-MAIN-20200220005045-20200220035045-00327.warc.gz","658727446","71257"
"https://www.amazon.com.au/ALONG-FIT-Pockets-Waisted-Leggings/dp/B07R2PZQTM","crawl-data/CC-MAIN-2020-10/segments/1581875141749.3/warc/CC-MAIN-20200217055517-20200217085517-00554.warc.gz","648690379","107248"
"https://www.amazon.com.au/ALOTUS-Fashion-Classics-Anti-Slip-Comfortable/dp/B07W62FK45","crawl-data/CC-MAIN-2020-10/segments/1581875146342.41/warc/CC-MAIN-20200226115522-20200226145522-00213.warc.gz","611169156","93315"
"https://www.amazon.com.au/Alpha-Geek-Brent-Milly-Taiden-ebook/dp/B081KZ9XQL","crawl-data/CC-MAIN-2020-10/segments/1581875142323.84/warc/CC-MAIN-20200217115308-20200217145308-00247.warc.gz","646160764","84407"
"https://www.amazon.com.au/Alpha-Geek-Brent-Milly-Taiden-ebook/dp/B081KZ9XQL","crawl-data/CC-MAIN-2020-10/segments/1581875145742.20/warc/CC-MAIN-20200223001555-20200223031555-00247.warc.gz","651361746","85325"
"https://www.amazon.com.au/Alpha-Geek-Gray-Milly-Taiden-ebook/dp/B07ZMSSTS4","crawl-data/CC-MAIN-2020-10/segments/1581875146647.82/warc/CC-MAIN-20200227033058-20200227063058-00170.warc.gz","607239435","86919"
"https://www.amazon.com.au/Alpha-Two-Andrew-Seas-ebook/dp/B0054E2WOE","crawl-data/CC-MAIN-2020-10/segments/1581875145534.11/warc/CC-MAIN-20200221172509-20200221202509-00029.warc.gz","632972833","74629"
"https://www.amazon.com.au/Alphabet-Aquarium-Vol-Animated-Letters/dp/B00AYB1TP0","crawl-data/CC-MAIN-2020-10/segments/1581875145981.35/warc/CC-MAIN-20200224193815-20200224223815-00383.warc.gz","614852418","70929"
"https://www.amazon.com.au/Alphas-Alpha-Shifter-Collection-Book-ebook/dp/B073TZJWQC","crawl-data/CC-MAIN-2020-10/segments/1581875146186.62/warc/CC-MAIN-20200226023658-20200226053658-00066.warc.gz","632099658","81113"
"https://www.amazon.com.au/Alphas-Desire-Amarie-Avant-ebook/dp/B07WWJLYYC","crawl-data/CC-MAIN-2020-10/segments/1581875146127.10/warc/CC-MAIN-20200225172036-20200225202036-00529.warc.gz","618662754","79428"
"https://www.amazon.com.au/Alphas-Path-Redwood-Prequel-Novella-ebook/dp/B011JL6I0Y","crawl-data/CC-MAIN-2020-10/segments/1581875147054.34/warc/CC-MAIN-20200228043124-20200228073124-00217.warc.gz","604933087","90544"
"https://www.amazon.com.au/alpine-swiss-Sandals-Lightweight-Comfort/dp/B07K35C6YC","crawl-data/CC-MAIN-2020-10/segments/1581875144058.43/warc/CC-MAIN-20200219061325-20200219091325-00010.warc.gz","630433497","97339"
"https://www.amazon.com.au/Altar-Eden-James-Rollins/dp/1409113558","crawl-data/CC-MAIN-2020-10/segments/1581875143646.38/warc/CC-MAIN-20200218085715-20200218115715-00214.warc.gz","681744753","80524"
"https://www.amazon.com.au/Altar-of-Eden-A-Novel/dp/B00NX6TVDA","crawl-data/CC-MAIN-2020-10/segments/1581875148375.36/warc/CC-MAIN-20200229022458-20200229052458-00016.warc.gz","630857015","72344"
"https://www.amazon.com.au/Altar-Resistance-World-War-Book-ebook/dp/B01NCWYIH1","crawl-data/CC-MAIN-2020-10/segments/1581875143963.79/warc/CC-MAIN-20200219000604-20200219030604-00236.warc.gz","653462156","84466"
"https://www.amazon.com.au/Alternate-Timeline-Sicko/dp/B07WRFK4HS","crawl-data/CC-MAIN-2020-10/segments/1581875143505.60/warc/CC-MAIN-20200218025323-20200218055323-00173.warc.gz","657363705","64349"
"https://www.amazon.com.au/Always-him-Ann-Grech-ebook/dp/B077XYXTPK","crawl-data/CC-MAIN-2020-10/segments/1581875145443.63/warc/CC-MAIN-20200221045555-20200221075555-00234.warc.gz","609473005","85636"
"https://www.amazon.com.au/Always-Pretty-Womens-Sweater-Pullover/dp/B07K2FWC5B","crawl-data/CC-MAIN-2020-10/segments/1581875145746.24/warc/CC-MAIN-20200223032129-20200223062129-00444.warc.gz","638745993","88553"
"https://www.amazon.com.au/AM-AYAMAYA-Tents-Vestibule-Person/dp/B082C8DMHW","crawl-data/CC-MAIN-2020-10/segments/1581875147154.70/warc/CC-MAIN-20200228104413-20200228134413-00085.warc.gz","642640241","105741"
"https://www.amazon.com.au/AM-Club-Morning-Elevate-Life-ebook/dp/B07D464KPY","crawl-data/CC-MAIN-2020-10/segments/1581875145941.55/warc/CC-MAIN-20200224102135-20200224132135-00043.warc.gz","619393386","92413"
"https://www.amazon.com.au/Am-Number-Four-Lorien-Legacies-ebook/dp/B003YUC0MY","crawl-data/CC-MAIN-2020-10/segments/1581875149238.97/warc/CC-MAIN-20200229114448-20200229144448-00227.warc.gz","636168292","98024"
"https://www.amazon.com.au/Amanda-Weds-Good-Man-Family-ebook/dp/B00BDQ3BNI","crawl-data/CC-MAIN-2020-10/segments/1581875143815.23/warc/CC-MAIN-20200218210853-20200219000853-00239.warc.gz","657695909","77720"
"https://www.amazon.com.au/Amazeyou-Kids-Swing-Hammock-Chair/dp/B01MS2HUXC","crawl-data/CC-MAIN-2020-10/segments/1581875147628.27/warc/CC-MAIN-20200228170007-20200228200007-00143.warc.gz","619635862","80936"
"https://www.amazon.com.au/Amazing-CATventure-Klepto-Mystery-Book-ebook/dp/B01LZ70NGI","crawl-data/CC-MAIN-2020-10/segments/1581875145746.24/warc/CC-MAIN-20200223032129-20200223062129-00083.warc.gz","633807423","79493"
"https://www.amazon.com.au/Amazon-Burning-James-Thriller-Thrillers-ebook/dp/B00MH538M8","crawl-data/CC-MAIN-2020-10/segments/1581875144498.68/warc/CC-MAIN-20200220005045-20200220035045-00484.warc.gz","649250450","84209"
"https://www.amazon.com.au/Amazon-com-au-Gift-Custom-Amount-Black/dp/B07Z5T5J4H","crawl-data/CC-MAIN-2020-10/segments/1581875145742.20/warc/CC-MAIN-20200223001555-20200223031555-00021.warc.gz","645688716","79523"
"https://www.amazon.com.au/Amazon-Essentials-French-Terry-Short/dp/B07F1K6K7Q","crawl-data/CC-MAIN-2020-10/segments/1581875146341.16/warc/CC-MAIN-20200226084902-20200226114902-00472.warc.gz","612716002","90723"
"https://www.amazon.com.au/Amazon-Essentials-Long-Sleeve-Windowpane-Pocket/dp/B07P3NFCQV","crawl-data/CC-MAIN-2020-10/segments/1581875146681.47/warc/CC-MAIN-20200227094720-20200227124720-00117.warc.gz","617251998","82570"
"https://www.amazon.com.au/Amazon-Essentials-Loose-Fit-Short-Sleeve-Crewneck/dp/B06XWGTTL3","crawl-data/CC-MAIN-2020-10/segments/1581875144498.68/warc/CC-MAIN-20200220005045-20200220035045-00330.warc.gz","647459631","99954"
"https://www.amazon.com.au/Amazon-Essentials-MAE40007SP18-Mens/dp/B07ZGGXJ45","crawl-data/CC-MAIN-2020-10/segments/1581875146004.9/warc/CC-MAIN-20200225014941-20200225044941-00010.warc.gz","620289109","97534"
"https://www.amazon.com.au/Amazon-Essentials-Mens-Slim-Fit-Short/dp/B07F2N1BGR","crawl-data/CC-MAIN-2020-10/segments/1581875146562.94/warc/CC-MAIN-20200226211749-20200227001749-00159.warc.gz","622036988","91427"
"https://www.amazon.com.au/Amazon-Essentials-Mens-Slim-Fit-Stretch/dp/B07K4CFDFY","crawl-data/CC-MAIN-2020-10/segments/1581875143373.18/warc/CC-MAIN-20200217205657-20200217235657-00037.warc.gz","648901650","78956"
